Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2021	DNA duplex unwinding (GO:0032508)	4/51	1.286725e-03	8.369508e-03	0	0	9.243395e+00	6.152085e+01	UBB;UBC;UBA52;MCM2
GO_Biological_Process_2021	regulation of transcription from RNA polymerase II promoter in response to stress (GO:0043618)	5/87	1.315401e-03	8.479640e-03	0	0	6.647352e+00	4.409597e+01	CREBBP;UBB;UBC;EP300;UBA52
GO_Biological_Process_2021	signal transduction in response to DNA damage (GO:0042770)	4/52	1.383935e-03	8.560238e-03	0	0	9.050366e+00	5.957697e+01	H2AX;ATRX;DOT1L;TP53BP1
GO_Biological_Process_2021	nucleotide-binding domain, leucine rich repeat containing receptor signaling pathway (GO:0035872)	3/24	1.387185e-03	8.560238e-03	0	0	1.545121e+01	1.016764e+02	UBB;UBC;UBA52
GO_Biological_Process_2021	nucleotide-excision repair, DNA gap filling (GO:0006297)	3/24	1.387185e-03	8.560238e-03	0	0	1.545121e+01	1.016764e+02	UBB;UBC;UBA52
GO_Biological_Process_2021	DNA packaging (GO:0006323)	3/24	1.387185e-03	8.560238e-03	0	0	1.545121e+01	1.016764e+02	H1-4;H1-0;H1-10
GO_Biological_Process_2021	protein alpha-1,2-demannosylation (GO:0036508)	3/24	1.387185e-03	8.560238e-03	0	0	1.545121e+01	1.016764e+02	UBB;UBC;UBA52
GO_Biological_Process_2021	ribosomal large subunit assembly (GO:0000027)	3/25	1.565626e-03	9.579510e-03	0	0	1.474814e+01	9.526514e+01	RPL10L;RPL24;RPL3L
GO_Biological_Process_2021	cellular response to DNA damage stimulus (GO:0006974)	10/350	1.672835e-03	1.014947e-02	0	0	3.254345e+00	2.080579e+01	BARD1;H2AX;CBX5;RBBP5;CBX3;PHF1;CBX1;DOT1L;TP53BP1;ASF1A
GO_Biological_Process_2021	ribonucleoprotein complex assembly (GO:0022618)	6/136	1.727886e-03	1.031818e-02	0	0	5.047179e+00	3.210438e+01	RPS15;PRMT5;RPL10L;RPL24;MRPS7;RPL3L
GO_Biological_Process_2021	regulation of histone H3-K27 methylation (GO:0061085)	2/7	1.751927e-03	1.031818e-02	0	0	4.306304e+01	2.733228e+02	PHF1;MACROH2A1
GO_Biological_Process_2021	global genome nucleotide-excision repair (GO:0070911)	3/26	1.757807e-03	1.031818e-02	0	0	1.410620e+01	8.948534e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	maturation of LSU-rRNA (GO:0000470)	3/26	1.757807e-03	1.031818e-02	0	0	1.410620e+01	8.948534e+01	RPL7A;RPL35;RPL7
GO_Biological_Process_2021	stress-activated protein kinase signaling cascade (GO:0031098)	3/27	1.964095e-03	1.134461e-02	0	0	1.351776e+01	8.425246e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	cytoplasmic pattern recognition receptor signaling pathway (GO:0002753)	3/27	1.964095e-03	1.134461e-02	0	0	1.351776e+01	8.425246e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase II (GO:0045944)	18/908	2.074524e-03	1.188735e-02	0	0	2.278170e+00	1.407459e+01	H2AZ1;SUPT16H;CREBBP;KMT2A;AIRE;UHRF1;DOT1L;ATAD2;ATRX;SMARCA5;SMARCA4;KAT2B;UBB;UBC;EP300;TP53BP1;UBA52;BPTF
GO_Biological_Process_2021	nucleotide-binding oligomerization domain containing signaling pathway (GO:0070423)	3/28	2.184846e-03	1.242093e-02	0	0	1.297639e+01	7.949611e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	establishment of protein localization to chromatin (GO:0071169)	2/8	2.321631e-03	1.299394e-02	0	0	3.588406e+01	2.176542e+02	SGF29;MACROH2A1
GO_Biological_Process_2021	internal protein amino acid acetylation (GO:0006475)	2/8	2.321631e-03	1.299394e-02	0	0	3.588406e+01	2.176542e+02	KAT2B;EP300
GO_Biological_Process_2021	aggrephagy (GO:0035973)	3/29	2.420398e-03	1.323885e-02	0	0	1.247667e+01	7.515726e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	nucleotide-excision repair, preincision complex assembly (GO:0006294)	3/29	2.420398e-03	1.323885e-02	0	0	1.247667e+01	7.515726e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	MyD88-dependent toll-like receptor signaling pathway (GO:0002755)	3/29	2.420398e-03	1.323885e-02	0	0	1.247667e+01	7.515726e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	double-strand break repair via nonhomologous end joining (GO:0006303)	4/62	2.653561e-03	1.425375e-02	0	0	7.486169e+00	4.440685e+01	H2AX;BARD1;H3-4;TP53BP1
GO_Biological_Process_2021	histone H3-K4 methylation (GO:0051568)	3/30	2.671081e-03	1.425375e-02	0	0	1.201396e+01	7.118601e+01	KMT2A;RBBP5;WDR5
GO_Biological_Process_2021	TRIF-dependent toll-like receptor signaling pathway (GO:0035666)	3/30	2.671081e-03	1.425375e-02	0	0	1.201396e+01	7.118601e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	regulation of intracellular signal transduction (GO:1902531)	11/437	2.684917e-03	1.425375e-02	0	0	2.860738e+00	1.693587e+01	BARD1;L3MBTL1;PRMT5;SUPT16H;DAXX;BRPF1;EHMT2;EP300;CHD4;KMT5A;SSRP1
GO_Biological_Process_2021	MyD88-independent toll-like receptor signaling pathway (GO:0002756)	3/31	2.937209e-03	1.547482e-02	0	0	1.158431e+01	6.753994e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	antimicrobial humoral immune response mediated by antimicrobial peptide (GO:0061844)	4/64	2.979225e-03	1.547482e-02	0	0	7.235897e+00	4.208465e+01	H2BC12;H2BC21;H2BC10;H2BC11
GO_Biological_Process_2021	pre-replicative complex assembly (GO:0036388)	4/64	2.979225e-03	1.547482e-02	0	0	7.235897e+00	4.208465e+01	UBB;UBC;UBA52;MCM2
GO_Biological_Process_2021	positive regulation of nucleic acid-templated transcription (GO:1903508)	12/511	3.071236e-03	1.583880e-02	0	0	2.669477e+00	1.544473e+01	NSD3;CREBBP;BRPF1;KMT2A;AIRE;ATAD2;EP300;TP53BP1;MLLT3;ING1;SMARCA4;PHF8
GO_Biological_Process_2021	DNA damage checkpoint signaling (GO:0000077)	3/32	3.219084e-03	1.648353e-02	0	0	1.118428e+01	6.418279e+01	H2AX;DOT1L;TP53BP1
GO_Biological_Process_2021	histone H3-K36 demethylation (GO:0070544)	2/10	3.685786e-03	1.860936e-02	0	0	2.691033e+01	1.507859e+02	KDM4A;PHF8
GO_Biological_Process_2021	regulation of DNA methylation (GO:0044030)	2/10	3.685786e-03	1.860936e-02	0	0	2.691033e+01	1.507859e+02	KMT2A;MPHOSPH8
GO_Biological_Process_2021	defense response to Gram-positive bacterium (GO:0050830)	4/70	4.117990e-03	2.064714e-02	0	0	6.576091e+00	3.611845e+01	H2BC12;H2BC21;H2BC10;H2BC11
GO_Biological_Process_2021	response to estrogen (GO:0043627)	3/35	4.162022e-03	2.072400e-02	0	0	1.013422e+01	5.555331e+01	RBBP5;TRIM24;EP300
GO_Biological_Process_2021	double-strand break repair (GO:0006302)	6/164	4.379429e-03	2.165717e-02	0	0	4.146835e+00	2.252079e+01	BARD1;H2AX;KDM4A;H3-4;SMARCA5;TP53BP1
GO_Biological_Process_2021	rDNA heterochromatin assembly (GO:0000183)	2/11	4.477385e-03	2.194070e-02	0	0	2.391908e+01	1.293715e+02	H3C13;H3C1
GO_Biological_Process_2021	regulation of cellular macromolecule biosynthetic process (GO:2000112)	11/468	4.497539e-03	2.194070e-02	0	0	2.662420e+00	1.438831e+01	NSD3;PRMT5;CREBBP;DAXX;AIRE;PHF1;EHMT2;ATRX;MSL3;EP300;SPTY2D1
GO_Biological_Process_2021	transcription-coupled nucleotide-excision repair (GO:0006283)	4/73	4.784380e-03	2.318337e-02	0	0	6.289218e+00	3.359951e+01	UBB;UBC;EP300;UBA52
GO_Biological_Process_2021	regulation of intracellular steroid hormone receptor signaling pathway (GO:0033143)	3/37	4.874370e-03	2.330659e-02	0	0	9.537126e+00	5.077341e+01	H3C13;H3C1;EP300
GO_Biological_Process_2021	nucleotide-excision repair, DNA incision, 5'-to lesion (GO:0006296)	3/37	4.874370e-03	2.330659e-02	0	0	9.537126e+00	5.077341e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	DNA damage response, signal transduction by p53 class mediator (GO:0030330)	4/74	5.021665e-03	2.385291e-02	0	0	6.199058e+00	3.281777e+01	ING4;ATRX;EP300;RPL26
GO_Biological_Process_2021	negative regulation of G0 to G1 transition (GO:0070317)	3/38	5.256388e-03	2.480466e-02	0	0	9.264169e+00	4.862124e+01	CBX5;CBX3;EHMT2
GO_Biological_Process_2021	histone H3-K9 demethylation (GO:0033169)	2/12	5.340129e-03	2.503619e-02	0	0	2.152609e+01	1.126354e+02	KDM4A;PHF8
GO_Biological_Process_2021	regulation of exit from mitosis (GO:0007096)	3/39	5.655933e-03	2.601009e-02	0	0	9.006375e+00	4.660844e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	nucleotide-excision repair, DNA incision (GO:0033683)	3/39	5.655933e-03	2.601009e-02	0	0	9.006375e+00	4.660844e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	DNA integrity checkpoint signaling (GO:0031570)	3/39	5.655933e-03	2.601009e-02	0	0	9.006375e+00	4.660844e+01	H2AX;DOT1L;TP53BP1
GO_Biological_Process_2021	establishment of protein localization to chromosome (GO:0070199)	2/13	6.272640e-03	2.866358e-02	0	0	1.956818e+01	9.924117e+01	SGF29;MACROH2A1
GO_Biological_Process_2021	protein methylation (GO:0006479)	3/41	6.508430e-03	2.918687e-02	0	0	8.531493e+00	4.295314e+01	NSD3;PRMT5;EHMT2
GO_Biological_Process_2021	JNK cascade (GO:0007254)	3/41	6.508430e-03	2.918687e-02	0	0	8.531493e+00	4.295314e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	regulation of G0 to G1 transition (GO:0070316)	3/41	6.508430e-03	2.918687e-02	0	0	8.531493e+00	4.295314e+01	CBX5;CBX3;EHMT2
GO_Biological_Process_2021	regulation of DNA recombination (GO:0000018)	3/42	6.961769e-03	3.083679e-02	0	0	8.312316e+00	4.128995e+01	H1-4;H1-0;H1-10
GO_Biological_Process_2021	translesion synthesis (GO:0019985)	3/42	6.961769e-03	3.083679e-02	0	0	8.312316e+00	4.128995e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	regulation of nucleic acid-templated transcription (GO:1903506)	10/430	7.133241e-03	3.140366e-02	0	0	2.623647e+00	1.296866e+01	NSD3;PRMT5;CREBBP;DAXX;AIRE;PHF1;ATRX;MSL3;EP300;SPTY2D1
GO_Biological_Process_2021	regulation of transcription of nucleolar large rRNA by RNA polymerase I (GO:1901836)	2/14	7.273562e-03	3.144618e-02	0	0	1.793659e+01	8.831099e+01	MACROH2A1;SMARCA4
GO_Biological_Process_2021	regulation of chromatin organization (GO:1902275)	2/14	7.273562e-03	3.144618e-02	0	0	1.793659e+01	8.831099e+01	SSRP1;MLLT3
GO_Biological_Process_2021	maturation of LSU-rRNA from tricistronic rRNA transcript (SSU-rRNA, 5.8S rRNA, LSU-rRNA) (GO:0000463)	2/14	7.273562e-03	3.144618e-02	0	0	1.793659e+01	8.831099e+01	RPL35;RPL7
GO_Biological_Process_2021	DNA synthesis involved in DNA repair (GO:0000731)	3/43	7.433412e-03	3.194597e-02	0	0	8.104098e+00	3.972443e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	cellular response to hypoxia (GO:0071456)	5/131	7.643985e-03	3.265655e-02	0	0	4.316408e+00	2.103747e+01	CREBBP;UBB;UBC;EP300;UBA52
GO_Biological_Process_2021	histone H4-K5 acetylation (GO:0043981)	2/15	8.341554e-03	3.501513e-02	0	0	1.655602e+01	7.924549e+01	ING4;WDR5
GO_Biological_Process_2021	histone H4-K8 acetylation (GO:0043982)	2/15	8.341554e-03	3.501513e-02	0	0	1.655602e+01	7.924549e+01	ING4;WDR5
GO_Biological_Process_2021	negative regulation of single stranded viral RNA replication via double stranded DNA intermediate (GO:0045869)	2/15	8.341554e-03	3.501513e-02	0	0	1.655602e+01	7.924549e+01	SETDB1;MPHOSPH8
GO_Biological_Process_2021	positive regulation of Notch signaling pathway (GO:0045747)	3/45	8.432269e-03	3.519132e-02	0	0	7.717408e+00	3.685594e+01	KAT2B;CREBBP;EP300
GO_Biological_Process_2021	postreplication repair (GO:0006301)	3/46	8.959793e-03	3.717799e-02	0	0	7.537552e+00	3.553962e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	positive regulation by host of viral transcription (GO:0043923)	2/16	9.475296e-03	3.909236e-02	0	0	1.537267e+01	7.162231e+01	EP300;SMARCA4
GO_Biological_Process_2021	ribosomal small subunit assembly (GO:0000028)	2/17	1.067349e-02	4.378556e-02	0	0	1.434710e+01	6.513573e+01	RPS15;MRPS7
GO_Biological_Process_2021	negative regulation of nucleic acid-templated transcription (GO:1903507)	10/464	1.177281e-02	4.787198e-02	0	0	2.422907e+00	1.076246e+01	L3MBTL1;ING4;KDM4A;DAXX;CBX5;CBX3;KMT5A;MPHOSPH8;TRIM33;SMARCA4
GO_Biological_Process_2021	regulation of single stranded viral RNA replication via double stranded DNA intermediate (GO:0045091)	2/18	1.193484e-02	4.787198e-02	0	0	1.344973e+01	5.955934e+01	SETDB1;MPHOSPH8
GO_Biological_Process_2021	chromatin disassembly (GO:0031498)	2/18	1.193484e-02	4.787198e-02	0	0	1.344973e+01	5.955934e+01	SUPT16H;SMARCA4
GO_Biological_Process_2021	nucleosome disassembly (GO:0006337)	2/18	1.193484e-02	4.787198e-02	0	0	1.344973e+01	5.955934e+01	SUPT16H;SMARCA4
GO_Biological_Process_2021	regulation of transcription by RNA polymerase II (GO:0006357)	31/2206	1.261456e-02	4.993949e-02	0	0	1.621977e+00	7.092749e+00	KMT2A;AIRE;UHRF1;EHMT2;DOT1L;CHD4;MACROH2A1;PHF8;UBB;UBC;DNMT3B;EP300;KMT5A;TP53BP1;BPTF;H2AZ1;BRD2;CREBBP;CBX6;CBX5;CBX2;DNMT3A;ATAD2;ATRX;SMARCA5;H1-0;SMARCA4;KAT2B;HDGFL2;UBA52;TRIM33
GO_Biological_Process_2021	protein-containing complex assembly (GO:0065003)	7/267	1.265779e-02	4.993949e-02	0	0	2.941083e+00	1.285101e+01	PYGO1;PYGO2;CREBBP;KMT2A;RBBP5;EP300;SMARCA4
GO_Biological_Process_2021	protein deubiquitination (GO:0016579)	7/267	1.265779e-02	4.993949e-02	0	0	2.941083e+00	1.285101e+01	BARD1;KAT2B;UBB;UBC;EP300;UBA52;ACTB
GO_Biological_Process_2021	peptidyl-lysine dimethylation (GO:0018027)	2/19	1.325810e-02	5.202363e-02	0	0	1.265793e+01	5.472208e+01	KMT2A;EHMT2
GO_Biological_Process_2021	interstrand cross-link repair (GO:0036297)	3/55	1.457290e-02	5.623154e-02	0	0	6.230139e+00	2.634471e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	protein-DNA complex disassembly (GO:0032986)	2/20	1.464201e-02	5.623154e-02	0	0	1.195411e+01	5.049248e+01	SUPT16H;SMARCA4
GO_Biological_Process_2021	cellular response to nitrogen compound (GO:1901699)	2/20	1.464201e-02	5.623154e-02	0	0	1.195411e+01	5.049248e+01	DAXX;ATRX
GO_Biological_Process_2021	regulation of nuclear division (GO:0051783)	2/20	1.464201e-02	5.623154e-02	0	0	1.195411e+01	5.049248e+01	L3MBTL1;PRMT5
GO_Biological_Process_2021	protein modification by small protein removal (GO:0070646)	7/276	1.494291e-02	5.708350e-02	0	0	2.841374e+00	1.194377e+01	BARD1;KAT2B;UBB;UBC;EP300;UBA52;ACTB
GO_Biological_Process_2021	regulation of transcription, DNA-templated (GO:0006355)	31/2244	1.579108e-02	6.000610e-02	0	0	1.590691e+00	6.598681e+00	L3MBTL1;KMT2A;AIRE;PHF1;CHD4;MLLT3;SPTY2D1;ING1;PHF8;NSD3;ING4;EP300;KMT5A;TP53BP1;BPTF;KDM4A;BRD2;PRMT5;CREBBP;DAXX;BRPF1;CBX5;CBX3;ATAD2;ATRX;SMARCA5;MSL3;SMARCA4;HDGFL2;MPHOSPH8;TRIM33
GO_Biological_Process_2021	positive regulation of transcription regulatory region DNA binding (GO:2000679)	2/21	1.608534e-02	6.048757e-02	0	0	1.132437e+01	4.676792e+01	EP300;H1-0
GO_Biological_Process_2021	protein localization to chromatin (GO:0071168)	2/21	1.608534e-02	6.048757e-02	0	0	1.132437e+01	4.676792e+01	SGF29;MACROH2A1
GO_Biological_Process_2021	nucleotide-excision repair (GO:0006289)	4/105	1.672591e-02	6.257051e-02	0	0	4.289631e+00	1.754801e+01	UBB;UBC;EP300;UBA52
GO_Biological_Process_2021	transcription, DNA-templated (GO:0006351)	6/221	1.748298e-02	6.478431e-02	0	0	3.038605e+00	1.229580e+01	PRMT5;SUPT16H;SMARCA5;TRIM24;SSRP1;MLLT3
GO_Biological_Process_2021	selective autophagy (GO:0061912)	3/59	1.757877e-02	6.478431e-02	0	0	5.783958e+00	2.337334e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	positive regulation of signal transduction by p53 class mediator (GO:1901798)	2/22	1.758688e-02	6.478431e-02	0	0	1.075761e+01	4.346722e+01	RPS15;UBB
GO_Biological_Process_2021	negative regulation of transmembrane receptor protein serine/threonine kinase signaling pathway (GO:0090101)	4/108	1.835676e-02	6.702244e-02	0	0	4.165258e+00	1.665169e+01	UBB;UBC;UBA52;TRIM33
GO_Biological_Process_2021	Notch signaling pathway (GO:0007219)	3/60	1.838012e-02	6.702244e-02	0	0	5.682197e+00	2.270882e+01	KAT2B;CREBBP;EP300
GO_Biological_Process_2021	positive regulation of transcription by RNA polymerase I (GO:0045943)	2/23	1.914543e-02	6.931737e-02	0	0	1.024482e+01	4.052536e+01	PHF8;SMARCA4
GO_Biological_Process_2021	pattern recognition receptor signaling pathway (GO:0002221)	3/61	1.920149e-02	6.931737e-02	0	0	5.583946e+00	2.207204e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	I-kappaB kinase/NF-kappaB signaling (GO:0007249)	3/62	2.004291e-02	7.163852e-02	0	0	5.489025e+00	2.146143e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	stress-activated MAPK cascade (GO:0051403)	3/62	2.004291e-02	7.163852e-02	0	0	5.489025e+00	2.146143e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	positive regulation of cellular response to transforming growth factor beta stimulus (GO:1903846)	2/24	2.075982e-02	7.311508e-02	0	0	9.778656e+00	3.788971e+01	CREBBP;EP300
GO_Biological_Process_2021	heterochromatin assembly (GO:0031507)	2/24	2.075982e-02	7.311508e-02	0	0	9.778656e+00	3.788971e+01	H3C13;H3C1
GO_Biological_Process_2021	positive regulation of transforming growth factor beta receptor signaling pathway (GO:0030511)	2/24	2.075982e-02	7.311508e-02	0	0	9.778656e+00	3.788971e+01	CREBBP;EP300
GO_Biological_Process_2021	negative regulation of cell cycle process (GO:0010948)	3/64	2.178597e-02	7.635664e-02	0	0	5.308519e+00	2.031299e+01	CBX5;CBX3;EHMT2
GO_Biological_Process_2021	histone lysine demethylation (GO:0070076)	2/26	2.415148e-02	8.423850e-02	0	0	8.962862e+00	3.337241e+01	KDM4A;PHF8
GO_Biological_Process_2021	transcription elongation from RNA polymerase II promoter (GO:0006368)	3/67	2.455117e-02	8.522089e-02	0	0	5.058914e+00	1.875337e+01	SUPT16H;SSRP1;MLLT3
GO_Biological_Process_2021	negative regulation of transforming growth factor beta receptor signaling pathway (GO:0030512)	3/68	2.551305e-02	8.813599e-02	0	0	4.980832e+00	1.827251e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	regulation of transcription regulatory region DNA binding (GO:2000677)	2/27	2.592647e-02	8.829677e-02	0	0	8.603913e+00	3.142571e+01	DOT1L;H1-0
GO_Biological_Process_2021	mitotic chromosome condensation (GO:0007076)	2/27	2.592647e-02	8.829677e-02	0	0	8.603913e+00	3.142571e+01	KMT5A;PHF8
GO_Biological_Process_2021	peptidyl-lysine methylation (GO:0018022)	2/27	2.592647e-02	8.829677e-02	0	0	8.603913e+00	3.142571e+01	EHMT2;KMT5A
GO_Biological_Process_2021	DNA-templated transcription, elongation (GO:0006354)	3/69	2.649498e-02	8.980928e-02	0	0	4.905117e+00	1.780950e+01	SUPT16H;SSRP1;MLLT3
GO_Biological_Process_2021	regulation of mRNA catabolic process (GO:0061013)	4/122	2.725124e-02	9.194108e-02	0	0	3.668467e+00	1.321623e+01	UBB;UBC;TNPO1;UBA52
GO_Biological_Process_2021	cellular response to light stimulus (GO:0071482)	3/70	2.749694e-02	9.233855e-02	0	0	4.831661e+00	1.736345e+01	CREBBP;EP300;RPL26
GO_Biological_Process_2021	positive regulation of DNA-binding transcription factor activity (GO:0051091)	6/246	2.777975e-02	9.285638e-02	0	0	2.718611e+00	9.742002e+00	UBB;UBC;EP300;TP53BP1;UBA52;SMARCA4
GO_Biological_Process_2021	morphogenesis of an epithelium (GO:0002009)	2/30	3.155482e-02	1.049888e-01	0	0	7.680901e+00	2.654541e+01	AIRE;ACTB
GO_Biological_Process_2021	proteolysis involved in cellular protein catabolic process (GO:0051603)	3/74	3.170440e-02	1.050026e-01	0	0	4.558532e+00	1.573286e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	negative regulation of cellular macromolecule biosynthetic process (GO:2000113)	10/547	3.232820e-02	1.065797e-01	0	0	2.039635e+00	6.999652e+00	L3MBTL1;ING4;KDM4A;DAXX;CBX5;CBX3;KMT5A;MPHOSPH8;TRIM33;SMARCA4
GO_Biological_Process_2021	DNA-dependent DNA replication (GO:0006261)	4/129	3.251424e-02	1.067058e-01	0	0	3.461802e+00	1.186040e+01	UBB;UBC;UBA52;MCM2
GO_Biological_Process_2021	nucleic acid phosphodiester bond hydrolysis (GO:0090305)	3/75	3.280597e-02	1.071761e-01	0	0	4.494991e+00	1.536003e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	cellular response to UV (GO:0034644)	3/77	3.506841e-02	1.140513e-01	0	0	4.373062e+00	1.465174e+01	CREBBP;EP300;RPL26
GO_Biological_Process_2021	RNA biosynthetic process (GO:0032774)	2/32	3.554908e-02	1.145823e-01	0	0	7.168116e+00	2.391886e+01	PRMT5;SMARCA5
GO_Biological_Process_2021	modulation by host of symbiont process (GO:0051851)	2/32	3.554908e-02	1.145823e-01	0	0	7.168116e+00	2.391886e+01	EP300;SMARCA4
GO_Biological_Process_2021	protein destabilization (GO:0031648)	2/34	3.972720e-02	1.269161e-01	0	0	6.719429e+00	2.167499e+01	CREBBP;EP300
GO_Biological_Process_2021	protein localization to chromosome (GO:0034502)	2/34	3.972720e-02	1.269161e-01	0	0	6.719429e+00	2.167499e+01	ATRX;CENPA
GO_Biological_Process_2021	regulation of Notch signaling pathway (GO:0008593)	3/83	4.232555e-02	1.345200e-01	0	0	4.043852e+00	1.278814e+01	KAT2B;CREBBP;EP300
GO_Biological_Process_2021	anaphase-promoting complex-dependent catabolic process (GO:0031145)	3/84	4.360280e-02	1.345200e-01	0	0	3.993726e+00	1.251088e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	regulation of gene expression (GO:0010468)	16/1079	4.438882e-02	1.345200e-01	0	0	1.660207e+00	5.171159e+00	KDM4A;PRMT5;CREBBP;DAXX;DNMT1;SETDB1;AIRE;PHF1;ATRX;MSL3;SPTY2D1;MACROH2A1;NSD3;DNMT3B;H3C1;EP300
GO_Biological_Process_2021	positive regulation of DNA topoisomerase (ATP-hydrolyzing) activity (GO:2000373)	1/5	4.564736e-02	1.345200e-01	0	0	2.677027e+01	8.263472e+01	UHRF1
GO_Biological_Process_2021	positive regulation of dopamine receptor signaling pathway (GO:0060161)	1/5	4.564736e-02	1.345200e-01	0	0	2.677027e+01	8.263472e+01	PRMT5
GO_Biological_Process_2021	negative regulation of heterochromatin assembly (GO:0031452)	1/5	4.564736e-02	1.345200e-01	0	0	2.677027e+01	8.263472e+01	PHF8
GO_Biological_Process_2021	positive regulation of histone H3-K27 methylation (GO:0061087)	1/5	4.564736e-02	1.345200e-01	0	0	2.677027e+01	8.263472e+01	PHF1
GO_Biological_Process_2021	histone H3-K27 demethylation (GO:0071557)	1/5	4.564736e-02	1.345200e-01	0	0	2.677027e+01	8.263472e+01	PHF8
GO_Biological_Process_2021	response to sodium arsenite (GO:1903935)	1/5	4.564736e-02	1.345200e-01	0	0	2.677027e+01	8.263472e+01	DAXX
GO_Biological_Process_2021	positive regulation of maintenance of mitotic sister chromatid cohesion (GO:0034184)	1/5	4.564736e-02	1.345200e-01	0	0	2.677027e+01	8.263472e+01	MACROH2A1
GO_Biological_Process_2021	positive regulation of maintenance of sister chromatid cohesion (GO:0034093)	1/5	4.564736e-02	1.345200e-01	0	0	2.677027e+01	8.263472e+01	MACROH2A1
GO_Biological_Process_2021	regulation of DNA topoisomerase (ATP-hydrolyzing) activity (GO:2000371)	1/5	4.564736e-02	1.345200e-01	0	0	2.677027e+01	8.263472e+01	UHRF1
GO_Biological_Process_2021	negative regulation of smooth muscle cell apoptotic process (GO:0034392)	1/5	4.564736e-02	1.345200e-01	0	0	2.677027e+01	8.263472e+01	DNMT1
GO_Biological_Process_2021	negative regulation of transcription by RNA polymerase I (GO:0016479)	1/5	4.564736e-02	1.345200e-01	0	0	2.677027e+01	8.263472e+01	MACROH2A1
GO_Biological_Process_2021	cellular response to sodium arsenite (GO:1903936)	1/5	4.564736e-02	1.345200e-01	0	0	2.677027e+01	8.263472e+01	DAXX
GO_Biological_Process_2021	regulation of histone H3-K9 trimethylation (GO:1900112)	1/5	4.564736e-02	1.345200e-01	0	0	2.677027e+01	8.263472e+01	ATRX
GO_Biological_Process_2021	positive regulation of protein monoubiquitination (GO:1902527)	1/5	4.564736e-02	1.345200e-01	0	0	2.677027e+01	8.263472e+01	UBB
GO_Biological_Process_2021	regulation of maintenance of mitotic sister chromatid cohesion (GO:0034182)	1/5	4.564736e-02	1.345200e-01	0	0	2.677027e+01	8.263472e+01	MACROH2A1
GO_Biological_Process_2021	regulation of protein monoubiquitination (GO:1902525)	1/5	4.564736e-02	1.345200e-01	0	0	2.677027e+01	8.263472e+01	UBB
GO_Biological_Process_2021	regulation of mRNA stability (GO:0043488)	4/146	4.761403e-02	1.397452e-01	0	0	3.044730e+00	9.270070e+00	UBB;UBC;TNPO1;UBA52
GO_Biological_Process_2021	transforming growth factor beta receptor signaling pathway (GO:0007179)	3/89	5.027416e-02	1.457749e-01	0	0	3.760579e+00	1.124513e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	mitochondrial translational elongation (GO:0070125)	3/89	5.027416e-02	1.457749e-01	0	0	3.760579e+00	1.124513e+01	MRPS15;MRPL9;MRPS7
GO_Biological_Process_2021	mitochondrial translational termination (GO:0070126)	3/89	5.027416e-02	1.457749e-01	0	0	3.760579e+00	1.124513e+01	MRPS15;MRPL9;MRPS7
GO_Biological_Process_2021	positive regulation of programmed cell death (GO:0043068)	6/286	5.140820e-02	1.484669e-01	0	0	2.325476e+00	6.901915e+00	BARD1;ING4;UBB;RPS6;UBC;UBA52
GO_Biological_Process_2021	toll-like receptor signaling pathway (GO:0002224)	3/91	5.307390e-02	1.496847e-01	0	0	3.674739e+00	1.078929e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	Wnt signaling pathway (GO:0016055)	3/92	5.450145e-02	1.496847e-01	0	0	3.633266e+00	1.057109e+01	UBB;UBC;UBA52
GO_Biological_Process_2021	establishment of mitochondrion localization, microtubule-mediated (GO:0034643)	1/6	5.452504e-02	1.496847e-01	0	0	2.141514e+01	6.229867e+01	UBB
