Gene_set,Term,Overlap,P-value,Adjusted P-value,Old P-value,Old Adjusted P-value,Odds Ratio,Combined Score,Genes
GO_Biological_Process_2021,nucleosome organization (GO:0034728),31/94,3.149285906382788e-40,1.4666117072542253e-37,0,0,62.7015873015873,5703.099869876002,H2AX;H2AB2;SPTY2D1;MACROH2A1;H1-10;H3C13;H2BC21;H3C1;BPTF;H2BC9;BRD2;DAXX;SUPT16H;H2BC5;H2BC3;ATRX;SMARCA5;H2BC17;H1-0;H2BC18;SMARCA4;H2BC12;H2BC13;H1-4;H2BC14;H2BC15;H3-4;NASP;H2BC10;H2BC11;ASF1A
GO_Biological_Process_2021,nucleosome assembly (GO:0006334),27/58,4.06263630818345e-40,1.4666117072542253e-37,0,0,108.3670115642118,9829.058260624288,H2AX;H2AB2;SPTY2D1;MACROH2A1;IPO4;H3C13;H2BC21;H3C1;H2BC9;BRD2;DAXX;H2BC5;H2BC3;ATRX;SMARCA5;H2BC17;H2BC18;H2BC12;H2BC13;H2BC14;H2BC15;H3-4;NASP;H2BC10;H2BC11;ASF1A;ASF1B
GO_Biological_Process_2021,chromatin assembly (GO:0031497),27/73,1.028997649362503e-36,2.4764543427990903e-34,0,0,72.97456931911402,6046.999606697576,H2AX;H2AB2;SPTY2D1;MACROH2A1;H1-10;H3C13;H2BC21;H3C1;H2BC9;BRD2;DAXX;H2BC5;H2BC3;ATRX;SMARCA5;H2BC17;H1-0;H2BC18;H2BC12;H2BC13;H1-4;H2BC14;H2BC15;H3-4;H2BC10;H2BC11;ASF1A
GO_Biological_Process_2021,SRP-dependent cotranslational protein targeting to membrane (GO:0006614),26/90,4.343378516196928e-32,7.839798221735455e-30,0,0,50.146484375,3621.2817565084265,RPL32;RPL31;RPL34;RPL8;RPS4Y1;RPL7;RPS15;RPL7A;RPS17;RPS18;RPL36;RPL35;RPL15;RPS2;RPL17;RPL21;RPS8;RPS6;RPL35A;RPL24;RPL27;RPL26;RPL29;UBA52;RPS24;RPS23
GO_Biological_Process_2021,cytoplasmic translation (GO:0002181),26/93,1.1495367970185304e-31,1.6599311348947577e-29,0,0,47.893843283582086,3411.9946955723185,RPL32;RPL31;RPL34;RPL8;RPL7;RPS15;RPL7A;RPS17;RPS18;RPL36;RPL35;RPL15;RPS2;RPL17;RPL21;RPS8;RPS6;RPL35A;RPL24;RPL27;RPL26;RPL29;UBA52;RPL26L1;RPS24;RPS23
GO_Biological_Process_2021,cotranslational protein targeting to membrane (GO:0006613),26/94,1.5768108837209634e-31,1.897429096744226e-29,0,0,47.18713235294118,3346.734786930148,RPL32;RPL31;RPL34;RPL8;RPS4Y1;RPL7;RPS15;RPL7A;RPS17;RPS18;RPL36;RPL35;RPL15;RPS2;RPL17;RPL21;RPS8;RPS6;RPL35A;RPL24;RPL27;RPL26;RPL29;UBA52;RPS24;RPS23
GO_Biological_Process_2021,protein targeting to ER (GO:0045047),26/103,2.2878939640840166e-30,2.3597992029552283e-28,0,0,41.65275974025974,2842.797564276625,RPL32;RPL31;RPL34;RPL8;RPS4Y1;RPL7;RPS15;RPL7A;RPS17;RPS18;RPL36;RPL35;RPL15;RPS2;RPL17;RPL21;RPS8;RPS6;RPL35A;RPL24;RPL27;RPL26;RPL29;UBA52;RPS24;RPS23
GO_Biological_Process_2021,protein-DNA complex assembly (GO:0065004),28/143,2.799461197421186e-29,2.52651373067262e-27,0,0,30.35619152449092,1995.784226209929,H2AX;H2AB2;SPTY2D1;MACROH2A1;UBB;H3C13;H2BC21;UBC;H3C1;H2BC9;BRD2;DAXX;H2BC5;H2BC3;ATRX;SMARCA5;H2BC17;H2BC18;H2BC12;H2BC13;H2BC14;H2BC15;H3-4;H2BC10;H2BC11;UBA52;ASF1A;MCM2
GO_Biological_Process_2021,"nuclear-transcribed mRNA catabolic process, nonsense-mediated decay (GO:0000184)",26/113,3.285840567962069e-29,2.63597432229846e-27,0,0,36.84640804597701,2416.584390963611,RPL32;RPL31;RPL34;RPL8;RPS4Y1;RPL7;RPS15;RPL7A;RPS17;RPS18;RPL36;RPL35;RPL15;RPS2;RPL17;RPL21;RPS8;RPS6;RPL35A;RPL24;RPL27;RPL26;RPL29;UBA52;RPS24;RPS23
GO_Biological_Process_2021,peptide biosynthetic process (GO:0043043),29/162,4.1931079006267067e-29,3.0274239042524822e-27,0,0,27.333413150711174,1786.0069122650043,MRPS15;RPL32;RPL31;RPL34;RPL8;RPS4Y1;RPL7;RPS15;RPL7A;RPS17;RPS18;RPL36;RPL35;MRPL9;RPL15;RPS2;RPL17;RPL21;RPS8;RPS6;RPL35A;MRPS7;RPL3L;RPL24;RPL27;RPL26;RPL29;RPS24;RPS23
GO_Biological_Process_2021,translation (GO:0006412),31/214,4.125102055554904e-28,2.7075669855551277e-26,0,0,21.45464480874317,1352.8288898163378,MRPS15;RPL32;RPL31;RPL34;RPS4Y1;RPL8;RPL7;RPS15;RPL7A;RPS17;RPS18;RPL36;RPL35;RPL15;RPS2;MRPL9;RPL17;RPL21;RPS8;RPS6;RPL35A;MRPS7;RPL3L;RPL24;RPL27;RPL26;RPL29;UBA52;RPL26L1;RPS24;RPS23
GO_Biological_Process_2021,nuclear-transcribed mRNA catabolic process (GO:0000956),26/171,3.0507539893557945e-24,1.8355369835957363e-22,0,0,22.042844827586208,1193.5462801995686,RPL32;RPL31;RPL34;RPL8;RPS4Y1;RPL7;RPS15;RPL7A;RPS17;RPS18;RPL36;RPL35;RPL15;RPS2;RPL17;RPL21;RPS8;RPS6;RPL35A;RPL24;RPL27;RPL26;RPL29;UBA52;RPS24;RPS23
GO_Biological_Process_2021,cellular macromolecule biosynthetic process (GO:0034645),32/314,4.155230431473761e-24,2.307751055018504e-22,0,0,14.392189370912774,774.8420044807484,MRPS15;RPL32;RPL31;RPL34;RPS4Y1;RPL8;RPL7;RPS15;ING4;RPL7A;RPS17;RPS18;RPL36;RPL35;RPL15;RPS2;MRPL9;RPL17;BARD1;RPL21;RPS8;RPS6;RPL35A;MRPS7;RPL3L;RPL24;RPL27;RPL26;RPL29;RPS24;RPS23;MCM2
GO_Biological_Process_2021,rRNA metabolic process (GO:0016072),22/162,1.5112666320394102e-19,7.793817916660386e-18,0,0,18.851393728223,816.9471776773239,RPL32;RPL21;RPL31;RPL34;RPS6;RPL35A;RPL8;RPL7;RPS15;RPL7A;RPS17;RPL36;RPL35;RPL24;RPL27;RPL26;RPL15;RPS2;RPL29;UBA52;RPL17;RPS24
GO_Biological_Process_2021,gene expression (GO:0010467),29/356,3.467641025692805e-19,1.669091213700137e-17,0,0,11.007674477492744,467.88827305631,MRPS15;RPL32;RPL31;RPL34;RPS4Y1;RPL8;RPL7;RPS15;RPL7A;RPS17;RPS18;RPL36;RPL35;RPL15;RPS2;MRPL9;RPL17;RPL21;RPS8;RPS6;RPL35A;MRPS7;RPL3L;RPL24;RPL27;RPL26;RPL29;RPS24;RPS23
GO_Biological_Process_2021,ribosome biogenesis (GO:0042254),23/192,3.923757003727861e-19,1.7705953479321976e-17,0,0,16.402330562311686,695.1646753536077,RPL21;RPL32;RPL31;RPL34;RPS6;RPL35A;RPL8;RPL7;RPS15;RPL7A;RPS17;RPL36;RPL24;RPL35;RPL27;RPL26;RPL15;RPS2;RPL29;RPL17;UBA52;RPL26L1;RPS24
GO_Biological_Process_2021,rRNA processing (GO:0006364),22/173,6.491204752542554e-19,2.75685284196219e-17,0,0,17.468341140365045,731.5508699805664,RPL32;RPL21;RPL31;RPL34;RPS6;RPL35A;RPL8;RPL7;RPS15;RPL7A;RPS17;RPL36;RPL35;RPL24;RPL27;RPL26;RPL15;RPS2;RPL29;UBA52;RPL17;RPS24
GO_Biological_Process_2021,cellular protein metabolic process (GO:0044267),30/417,2.632811247644093e-18,1.0560498448883527e-16,0,0,9.653647386205526,390.7649676599157,MRPS15;RPL32;RPL31;RPL34;RPS4Y1;RPL8;RPL7;RPS15;RPL7A;RPS17;RPS18;RPL36;RPL35;RPL15;RPS2;MRPL9;RPL17;RPL21;RPS8;RPS6;RPL35A;MRPS7;RPL3L;RPL24;RPL27;RPL26;RPL29;UBA52;RPS24;RPS23
GO_Biological_Process_2021,ncRNA processing (GO:0034470),22/201,1.7254920313813926e-17,6.556869719249289e-16,0,0,14.714879411363944,567.9713067143906,RPL21;RPL32;RPL31;RPL34;RPS6;RPL35A;RPL8;RPL7;RPS15;RPL7A;RPS17;RPL36;RPL24;RPL35;RPL27;RPL26;RPL15;RPS2;RPL29;RPL17;UBA52;RPS24
GO_Biological_Process_2021,"regulation of gene expression, epigenetic (GO:0040029)",12/82,1.3764235009435882e-11,4.968888838406354e-10,0,0,19.45221674876847,486.4794684775981,KAT2B;DNMT1;H3C13;PHF1;DNMT3A;DNMT3B;H3C1;SMARCA5;EP300;MACROH2A1;MPHOSPH8;ACTB
GO_Biological_Process_2021,chromatin organization (GO:0006325),14/142,6.284652963063707e-11,2.160723542539046e-09,0,0,12.518350290697674,294.0601217885704,L3MBTL1;KDM4A;DAXX;PBRM1;SETDB1;CBX3;PHF1;ATRX;SMARCA5;SMARCA4;KAT2B;H3C13;H3C1;BPTF
GO_Biological_Process_2021,"positive regulation of gene expression, epigenetic (GO:0045815)",10/57,1.1224184718306571e-10,3.6835733484624286e-09,0,0,23.89627659574468,547.4724242742698,KAT2B;H1-4;ATAD2;SMARCA5;EP300;MACROH2A1;H1-0;ACTB;H1-10;ASF1A
GO_Biological_Process_2021,"negative regulation of gene expression, epigenetic (GO:0045814)",8/30,2.3637109228137243e-10,7.419996896832647e-09,0,0,40.43309499489275,896.2245431047868,DNMT1;H3C13;PHF1;DNMT3A;DNMT3B;H3C1;MACROH2A1;MPHOSPH8
GO_Biological_Process_2021,DNA replication-independent nucleosome organization (GO:0034724),6/13,9.699189059982586e-10,2.9178393755447614e-08,0,0,94.31904761904762,1957.4794663349733,SUPT16H;NASP;ATRX;IPO4;ASF1A;ASF1B
GO_Biological_Process_2021,DNA replication-independent nucleosome assembly (GO:0006336),8/39,2.3135162821557903e-09,6.681435022865922e-08,0,0,28.68140630663284,570.3153453958972,NASP;ATRX;SMARCA5;CENPN;CENPA;IPO4;ASF1A;ASF1B
GO_Biological_Process_2021,chromatin remodeling (GO:0006338),11/103,3.173963119998602e-09,8.813851433226887e-08,0,0,13.474658385093168,263.6759533246322,KAT2B;KDM4A;DAXX;PBRM1;CBX3;ATRX;SMARCA5;CHD4;ACTB;BPTF;SMARCA4
GO_Biological_Process_2021,regulation of myeloid cell differentiation (GO:0045637),9/68,1.3170084262353384e-08,3.521778087933016e-07,0,0,17.025280091927605,308.9291199988568,L3MBTL1;KAT2B;CREBBP;KMT2A;H3C13;RBBP5;WDR5;H3C1;EP300
GO_Biological_Process_2021,DNA replication-dependent nucleosome assembly (GO:0006335),5/10,1.5995162323436898e-08,3.982243861214289e-07,0,0,109.44198895027624,1964.590901750275,NASP;H3C1;ASF1A;IPO4;ASF1B
GO_Biological_Process_2021,DNA replication-dependent nucleosome organization (GO:0034723),5/10,1.5995162323436898e-08,3.982243861214289e-07,0,0,109.44198895027624,1964.590901750275,NASP;H3C1;ASF1A;IPO4;ASF1B
GO_Biological_Process_2021,regulation of signal transduction by p53 class mediator (GO:1901796),12/156,2.571066635411233e-08,6.187700369223034e-07,0,0,9.420498084291188,164.63601493867995,RPS15;L3MBTL1;BARD1;PRMT5;DAXX;SUPT16H;BRPF1;EHMT2;EP300;CHD4;KMT5A;SSRP1
GO_Biological_Process_2021,regulation of megakaryocyte differentiation (GO:0045652),8/54,3.473999830336813e-08,8.091057669365093e-07,0,0,19.314118221787982,331.72720635313686,L3MBTL1;KAT2B;KMT2A;H3C13;RBBP5;WDR5;H3C1;EP300
GO_Biological_Process_2021,ribosomal large subunit biogenesis (GO:0042273),8/57,5.3876486762775994e-08,1.2155882325851333e-06,0,0,18.128869525338224,303.4151245125978,RPL7A;RPL10L;RPL24;RPL35A;RPL26;RPL3L;RPL26L1;RPL7
GO_Biological_Process_2021,negative regulation of chromatin organization (GO:1905268),5/13,7.985879261520364e-08,1.5896563106750708e-06,0,0,68.39088397790056,1117.7126172242922,H1-4;ATAD2;H1-0;H1-10;ASF1A
GO_Biological_Process_2021,negative regulation of chromatin silencing (GO:0031936),5/13,7.985879261520364e-08,1.5896563106750708e-06,0,0,68.39088397790056,1117.7126172242922,H1-4;ATAD2;H1-0;H1-10;ASF1A
GO_Biological_Process_2021,negative regulation of gene silencing (GO:0060969),5/13,7.985879261520364e-08,1.5896563106750708e-06,0,0,68.39088397790056,1117.7126172242922,H1-4;ATAD2;H1-0;H1-10;ASF1A
GO_Biological_Process_2021,negative regulation of histone methylation (GO:0031061),5/13,7.985879261520364e-08,1.5896563106750708e-06,0,0,68.39088397790056,1117.7126172242922,DNMT1;PHF1;DNMT3B;WDR5;MACROH2A1
GO_Biological_Process_2021,ribonucleoprotein complex biogenesis (GO:0022613),8/60,8.146438157199117e-08,1.5896563106750708e-06,0,0,17.08038029386344,278.80475468921486,RPS15;RPS17;RPS6;RPL35A;RPL26;RPL26L1;RPS24;RPL7
GO_Biological_Process_2021,ATP-dependent chromatin remodeling (GO:0043044),7/42,1.1010432058405949e-07,2.09198209109713e-06,0,0,22.09944134078212,354.07365914369257,PBRM1;NASP;SMARCA5;CHD4;SPTY2D1;ACTB;SMARCA4
GO_Biological_Process_2021,beta-catenin-TCF complex assembly (GO:1904837),6/29,2.3726652596337385e-07,4.392472608860408e-06,0,0,28.68260869565217,437.52685771927753,PYGO1;PYGO2;CREBBP;RBBP5;EP300;SMARCA4
GO_Biological_Process_2021,regulation of chromatin silencing (GO:0031935),5/16,2.649626079684239e-07,4.782575073830051e-06,0,0,49.73129080863888,753.1146109121637,H1-4;ATAD2;H1-0;H1-10;ASF1A
GO_Biological_Process_2021,protein modification by small protein conjugation (GO:0032446),17/409,2.959024857254101e-07,5.210770602286489e-06,0,0,4.983908948194663,74.9242788077837,H2BC9;BARD1;H2BC5;UHRF1;H2BC3;H2BC17;H2BC12;H2BC13;H2BC14;H2BC15;UBB;H2BC10;UBC;H2BC11;TRIM24;UBA52;TRIM33
GO_Biological_Process_2021,histone acetylation (GO:0016573),8/71,3.104886215022981e-07,5.337447255349029e-06,0,0,14.09024433743535,211.1439822453949,ING4;KAT2B;CREBBP;BRPF1;WDR5;EP300;MSL3;SGF29
GO_Biological_Process_2021,histone lysine methylation (GO:0034968),6/34,6.463263195160753e-07,1.059271746755479e-05,0,0,23.554761904761904,335.701555618732,KMT2A;SETDB1;RBBP5;EHMT2;DOT1L;WDR5
GO_Biological_Process_2021,chromosome organization (GO:0051276),9/106,6.481995363018809e-07,1.059271746755479e-05,0,0,10.33566311375153,147.27355890110374,L3MBTL1;UBB;H3C13;PHF1;UBC;DOT1L;H3C1;UBA52;SMARCA4
GO_Biological_Process_2021,regulation of histone H3-K4 methylation (GO:0051569),5/19,6.895536301593838e-07,1.059271746755479e-05,0,0,39.06866614048934,554.2758148338955,DNMT1;KMT2A;DNMT3B;WDR5;MACROH2A1
GO_Biological_Process_2021,DNA alkylation (GO:0006305),5/19,6.895536301593838e-07,1.059271746755479e-05,0,0,39.06866614048934,554.2758148338955,DNMT1;EHMT2;ATRX;DNMT3A;DNMT3B
GO_Biological_Process_2021,DNA methylation or demethylation (GO:0044728),5/19,6.895536301593838e-07,1.059271746755479e-05,0,0,39.06866614048934,554.2758148338955,DNMT1;EHMT2;ATRX;DNMT3A;DNMT3B
GO_Biological_Process_2021,negative regulation of DNA recombination (GO:0045910),7/57,9.593777720705334e-07,1.4430640654894272e-05,0,0,15.457877094972067,214.19950791803728,H1-4;DAXX;H3-4;ATRX;TP53BP1;H1-0;H1-10
GO_Biological_Process_2021,DNA methylation (GO:0006306),5/23,1.936078752014907e-06,2.8527527733770668e-05,0,0,30.38060159607121,399.6521321099653,DNMT1;EHMT2;ATRX;DNMT3A;DNMT3B
GO_Biological_Process_2021,positive regulation of histone methylation (GO:0031062),5/26,3.700121026746776e-06,5.342974762622345e-05,0,0,26.036569323862143,325.64314858900804,DNMT1;KMT2A;PHF1;DNMT3B;WDR5
GO_Biological_Process_2021,internal peptidyl-lysine acetylation (GO:0018393),5/28,5.445494938425068e-06,7.709112442240978e-05,0,0,23.77011770357915,288.11098640379714,KAT2B;CREBBP;EP300;MSL3;SGF29
GO_Biological_Process_2021,"negative regulation of transcription, DNA-templated (GO:0045892)",24/948,8.225042994805609e-06,0.00011420155850480096,0,0,3.028699695366362,35.46100652110892,L3MBTL1;KDM4A;CREBBP;DAXX;CBX6;CBX5;CBX3;UHRF1;CBX2;EHMT2;DNMT3A;MACROH2A1;H1-0;SMARCA4;ING4;UBB;UBC;DNMT3B;EP300;KMT5A;MPHOSPH8;UBA52;TRIM33;BPTF
GO_Biological_Process_2021,protein ubiquitination (GO:0016567),17/525,8.714897844460812e-06,0.0001187199291264284,0,0,3.8228812374784513,44.5383884051361,H2BC9;BARD1;H2BC5;UHRF1;H2BC3;H2BC17;H2BC12;H2BC13;H2BC14;H2BC15;UBB;H2BC10;UBC;H2BC11;TRIM24;UBA52;TRIM33
GO_Biological_Process_2021,positive regulation of histone H3-K4 methylation (GO:0051571),4/15,9.12435417096498e-06,0.00011977788566248572,0,0,39.56643356643357,459.1511882890218,DNMT1;KMT2A;DNMT3B;WDR5
GO_Biological_Process_2021,nucleosome positioning (GO:0016584),4/15,9.12435417096498e-06,0.00011977788566248572,0,0,39.56643356643357,459.1511882890218,H1-4;SMARCA5;H1-0;H1-10
GO_Biological_Process_2021,histone modification (GO:0016570),8/114,1.143331222842349e-05,0.0001474080612307457,0,0,8.356158575365699,95.08455577725194,NSD3;KDM4A;CREBBP;UHRF1;EHMT2;EP300;MSL3;SGF29
GO_Biological_Process_2021,"positive regulation of transcription, DNA-templated (GO:0045893)",27/1183,1.407805934940457e-05,0.00017832208509245786,0,0,2.7407782202781226,30.616940364361117,KMT2A;AIRE;UHRF1;DOT1L;MLLT3;ING1;H1-10;PHF8;NSD3;UBB;UBC;EP300;TP53BP1;BPTF;H2AZ1;SUPT16H;CREBBP;BRPF1;ATAD2;ATRX;SMARCA5;H1-0;SMARCA4;H1-4;KAT2B;UBA52;ASF1A
GO_Biological_Process_2021,negative regulation of transcription by RNA polymerase II (GO:0000122),19/684,2.2020208485544003e-05,0.0002741136297683236,0,0,3.2761334473909325,35.13178069448505,CREBBP;CBX6;CBX5;UHRF1;CBX2;EHMT2;DNMT3A;ATRX;MACROH2A1;H1-0;SMARCA4;UBB;UBC;DNMT3B;EP300;KMT5A;UBA52;TRIM33;BPTF
GO_Biological_Process_2021,histone H4-K16 acetylation (GO:0043984),4/19,2.5165462159207097e-05,0.0003079570115075851,0,0,29.00952380952381,307.2119610349084,ING4;KMT2A;WDR5;MSL3
GO_Biological_Process_2021,histone exchange (GO:0043486),5/38,2.57935064613692e-05,0.0003103818610851427,0,0,16.558680729951448,174.9488831242352,NASP;SMARCA5;CENPN;SPTY2D1;CENPA
GO_Biological_Process_2021,response to host defenses (GO:0052200),3/7,2.695043707064208e-05,0.00031384218653231585,0,0,81.18852459016394,854.2259580326706,UBB;UBC;UBA52
GO_Biological_Process_2021,modulation by symbiont of host defense response (GO:0052031),3/7,2.695043707064208e-05,0.00031384218653231585,0,0,81.18852459016394,854.2259580326706,UBB;UBC;UBA52
GO_Biological_Process_2021,ribosomal small subunit biogenesis (GO:0042274),5/40,3.330826038629291e-05,0.00038172323807783305,0,0,15.610891870560378,160.9436920344363,RPS15;RPS17;RPS6;MRPS7;RPS24
GO_Biological_Process_2021,innate immune response in mucosa (GO:0002227),4/21,3.829709151767001e-05,0.0004320390636837148,0,0,25.594053005817717,260.2950153229618,H2BC12;H2BC10;H2BC21;H2BC11
GO_Biological_Process_2021,histone H3 acetylation (GO:0043966),5/42,4.2417707482799786e-05,0.0004711628431166376,0,0,14.76556667164402,148.65890802912168,ING4;KAT2B;BRPF1;WDR5;SGF29
GO_Biological_Process_2021,chromosome condensation (GO:0030261),5/45,5.956301175093095e-05,0.0006515832497601841,0,0,13.6560773480663,132.85281779541538,H1-4;KMT5A;H1-0;H1-10;PHF8
GO_Biological_Process_2021,histone H4 acetylation (GO:0043967),5/48,8.161715750069516e-05,0.0008795162345597299,0,0,12.701400488243609,119.56426584905968,ING4;KMT2A;WDR5;EP300;MSL3
GO_Biological_Process_2021,peptidyl-lysine acetylation (GO:0018394),3/10,9.05169042512536e-05,0.0009336172124200728,0,0,46.386416861826696,431.8563320327141,KAT2B;CREBBP;EP300
GO_Biological_Process_2021,modification-dependent macromolecule catabolic process (GO:0043632),3/10,9.05169042512536e-05,0.0009336172124200728,0,0,46.386416861826696,431.8563320327141,UBB;UBC;UBA52
GO_Biological_Process_2021,modulation by symbiont of host process (GO:0044003),3/10,9.05169042512536e-05,0.0009336172124200728,0,0,46.386416861826696,431.8563320327141,UBB;UBC;UBA52
GO_Biological_Process_2021,histone methylation (GO:0016571),4/26,9.22482955282766e-05,0.0009380742164988128,0,0,19.77222777222777,183.70429717588624,NSD3;PRMT5;CREBBP;EHMT2
GO_Biological_Process_2021,ribosome assembly (GO:0042255),5/50,9.948518915056098e-05,0.0009976153689820143,0,0,12.135666052793123,111.83625208233109,RPS15;RPL10L;RPL24;MRPS7;RPL3L
GO_Biological_Process_2021,DNA repair (GO:0006281),11/298,0.0001137474016995178,0.0011250085483157,0,0,4.27669487307118,38.83893425582128,BARD1;H2AX;KDM4A;H3-4;UBB;UBC;DOT1L;SMARCA5;TP53BP1;UBA52;ASF1A
GO_Biological_Process_2021,positive regulation of DNA methylation-dependent heterochromatin assembly (GO:0090309),3/11,0.0001236093618126744,0.0011675610624672,0,0,40.58606557377049,365.2090141614775,DNMT1;SETDB1;MPHOSPH8
GO_Biological_Process_2021,positive regulation of histone exchange (GO:1900051),3/11,0.0001236093618126744,0.0011675610624672,0,0,40.58606557377049,365.2090141614775,DAXX;H3-4;ATRX
GO_Biological_Process_2021,regulation of histone exchange (GO:1900049),3/11,0.0001236093618126744,0.0011675610624672,0,0,40.58606557377049,365.2090141614775,DAXX;H3-4;ATRX
GO_Biological_Process_2021,mucosal immune response (GO:0002385),4/28,0.00012451828505536877,0.0011675610624672,0,0,18.122710622710624,162.94234205287887,H2BC12;H2BC21;H2BC10;H2BC11
GO_Biological_Process_2021,regulation of histone H3-K9 methylation (GO:0051570),3/12,0.00016368549855848825,0.0014824556398111,0,0,36.07468123861567,314.4833303193984,DNMT1;ATRX;DNMT3B
GO_Biological_Process_2021,CENP-A containing chromatin organization (GO:0061641),4/30,0.0001642610127214565,0.0014824556398111,0,0,16.726965342349956,145.75967681249384,NASP;SMARCA5;CENPN;CENPA
GO_Biological_Process_2021,CENP-A containing nucleosome assembly (GO:0034080),4/30,0.0001642610127214565,0.0014824556398111,0,0,16.726965342349956,145.75967681249384,NASP;SMARCA5;CENPN;CENPA
GO_Biological_Process_2021,protein acetylation (GO:0006473),4/31,0.00018723259149129885,0.0016689127290952,0,0,16.106634106634107,138.2458000300276,ING4;KAT2B;CREBBP;EP300
GO_Biological_Process_2021,positive regulation of heterochromatin assembly (GO:0031453),3/13,0.00021133665315741984,0.0018479166859654,0,0,32.4655737704918,274.72557420244976,DNMT1;SETDB1;MPHOSPH8
GO_Biological_Process_2021,chromatin remodeling at centromere (GO:0031055),4/32,0.00021243363564422705,0.0018479166859654,0,0,15.53061224489796,131.34053838885495,NASP;SMARCA5;CENPN;CENPA
GO_Biological_Process_2021,negative regulation of gene expression (GO:0010629),11/322,0.0002231907802932688,0.0019183778972826,0,0,3.941809830041341,33.14070163930103,KDM4A;KAT2B;DNMT1;SETDB1;H3C13;PHF1;DNMT3A;DNMT3B;H3C1;MPHOSPH8;MACROH2A1
GO_Biological_Process_2021,regulation of DNA methylation-dependent heterochromatin assembly (GO:0090308),3/14,0.00026713613038171336,0.0022690857192423,0,0,29.51266766020865,242.82291561625047,DNMT1;SETDB1;MPHOSPH8
GO_Biological_Process_2021,amyloid fibril formation (GO:1990000),5/63,0.00029937552275614886,0.0025133619468597,0,0,9.409411316441227,76.34619298104265,H3C13;UBB;UBC;H3C1;UBA52
GO_Biological_Process_2021,positive regulation of chromatin organization (GO:1905269),3/15,0.0003316395402245432,0.0027422762345492,0,0,27.05191256830601,216.7253668925024,DAXX;H3-4;ATRX
GO_Biological_Process_2021,negative regulation of DNA metabolic process (GO:0051053),4/36,0.0003380368211563428,0.0027422762345492,0,0,13.586538461538462,108.58844852505952,H1-4;KMT2A;H1-0;H1-10
GO_Biological_Process_2021,regulation of androgen receptor signaling pathway (GO:0060765),4/36,0.0003380368211563428,0.0027422762345492,0,0,13.586538461538462,108.58844852505952,H3C13;H3C1;EP300;SMARCA4
GO_Biological_Process_2021,regulation of transforming growth factor beta receptor signaling pathway (GO:0017015),6/100,0.00034495304524069303,0.0027672899851531,0,0,6.99290780141844,55.74817602435332,CREBBP;UBB;UBC;EP300;UBA52;TRIM33
GO_Biological_Process_2021,centromere complex assembly (GO:0034508),4/37,0.0003762755917653929,0.0029853953544463,0,0,13.174159174159174,103.88073139768154,NASP;SMARCA5;CENPN;CENPA
GO_Biological_Process_2021,N-terminal protein amino acid acetylation (GO:0006474),3/16,0.0004053851322222417,0.003181392015918,0,0,24.969735182849934,195.0304363838598,KAT2B;CREBBP;EP300
GO_Biological_Process_2021,protein acylation (GO:0043543),4/39,0.0004618686109601486,0.0035856896463787,0,0,12.420094191522765,95.38918124451696,ING4;KAT2B;CREBBP;EP300
GO_Biological_Process_2021,positive regulation of transcription of Notch receptor target (GO:0007221),3/17,0.0004888941243508097,0.00375512295512,0,0,23.185011709601877,176.74779766947483,KAT2B;CREBBP;EP300
GO_Biological_Process_2021,regulation of transcription from RNA polymerase II promoter in response to hypoxia (GO:0061418),5/75,0.000671995996039241,0.005062870005391,0,0,7.791633780584057,56.91989637793545,CREBBP;UBB;UBC;EP300;UBA52
GO_Biological_Process_2021,interleukin-7-mediated signaling pathway (GO:0038111),3/19,0.0006872039619505809,0.005062870005391,0,0,20.28483606557377,147.73201515975563,H3C13;H3C1;SMARCA4
GO_Biological_Process_2021,cellular response to interleukin-7 (GO:0098761),3/19,0.0006872039619505809,0.005062870005391,0,0,20.28483606557377,147.73201515975563,H3C13;H3C1;SMARCA4
GO_Biological_Process_2021,endoplasmic reticulum mannose trimming (GO:1904380),3/19,0.0006872039619505809,0.005062870005391,0,0,20.28483606557377,147.73201515975563,UBB;UBC;UBA52
GO_Biological_Process_2021,antibacterial humoral response (GO:0019731),4/44,0.0007352140144163508,0.0053618638223091,0,0,10.864835164835164,78.39357672752898,H2BC12;H2BC21;H2BC10;H2BC11
GO_Biological_Process_2021,negative regulation of histone H3-K27 methylation (GO:0061086),2/5,0.0008445498807231985,0.0060372773651697,0,0,71.77898550724638,507.95883182647583,PHF1;MACROH2A1
GO_Biological_Process_2021,positive regulation of intrinsic apoptotic signaling pathway by p53 class mediator (GO:1902255),2/5,0.0008445498807231985,0.0060372773651697,0,0,71.77898550724638,507.95883182647583,UBB;RPL26
GO_Biological_Process_2021,error-prone translesion synthesis (GO:0042276),3/21,0.0009304103524155784,0.0065858458278828,0,0,18.02914389799636,125.84134799111172,UBB;UBC;UBA52
GO_Biological_Process_2021,error-free translesion synthesis (GO:0070987),3/22,0.0010699809104073,0.0072879831822086,0,0,17.079378774805868,116.82490592021249,UBB;UBC;UBA52
GO_Biological_Process_2021,negative regulation of DNA recombination at telomere (GO:0048239),3/22,0.0010699809104073,0.0072879831822086,0,0,17.079378774805868,116.82490592021249,DAXX;H3-4;ATRX
GO_Biological_Process_2021,regulation of DNA recombination at telomere (GO:0072695),3/22,0.0010699809104073,0.0072879831822086,0,0,17.079378774805868,116.82490592021249,DAXX;H3-4;ATRX
